3.903999924659729004e-01,2.393999993801116943e-01,2.741999924182891846e-01,1.782000064849853516e-01,1.676000058650970459e-01,2.336000055074691772e-01,2.169999927282333374e-01,2.684000134468078613e-01
1.203999966382980347e-01,1.307999938726425171e-01,1.242000013589859009e-01,1.158000007271766663e-01,1.110000014305114746e-01,1.165999993681907654e-01,1.224000006914138794e-01,1.319999992847442627e-01
1.720000058412551880e-01,1.492000073194503784e-01,1.668000072240829468e-01,1.316000074148178101e-01,1.394000053405761719e-01,1.583999991416931152e-01,1.733999997377395630e-01,1.702000051736831665e-01
2.373999953269958496e-01,2.779999971389770508e-01,3.082000017166137695e-01,4.785999953746795654e-01,2.456000000238418579e-01,2.197999954223632812e-01,2.899999916553497314e-01,3.472000062465667725e-01
2.842000126838684082e-01,2.727999985218048096e-01,2.845999896526336670e-01,1.964000016450881958e-01,3.804000020027160645e-01,2.391999959945678711e-01,2.815999984741210938e-01,2.355999946594238281e-01
2.150000035762786865e-01,2.768000066280364990e-01,2.476000040769577026e-01,2.487999945878982544e-01,2.529999911785125732e-01,3.688000142574310303e-01,1.987999975681304932e-01,2.492000013589859009e-01
2.013999968767166138e-01,2.651999890804290771e-01,2.800000011920928955e-01,2.300000041723251343e-01,2.660000026226043701e-01,2.125999927520751953e-01,3.720000088214874268e-01,3.054000139236450195e-01
1.093999966979026794e-01,1.235999986529350281e-01,1.296000033617019653e-01,1.142000034451484680e-01,9.700000286102294922e-02,1.254000067710876465e-01,1.309999972581863403e-01,1.366000026464462280e-01
