1821,949,1050,1115,1239,1495,1230,1351
834,1081,868,809,888,818,827,817
1012,1196,2104,840,961,1294,981,1028
1251,1329,1047,1479,993,1171,1107,1122
1360,1070,990,1116,1426,1293,1011,1329
851,748,692,683,899,934,700,918
1395,1228,1230,1340,1494,1772,1925,1666
1093,960,733,844,1201,1292,1066,1332
