seed,t,epsilon_fraction,epsilon_absolute,native_state_norm_mean,native_response_norm_pair_mean,temporal_response_norm_pair_mean,cross_time_radius_response_norm_pair_mean,same_time_radius_response_norm_pair_mean,direction_response_norm_pair_mean,pair_D_temporal,pair_R_temporal,pair_cos_temporal,pair_D_cross_time_radius,pair_R_cross_time_radius,pair_cos_cross_time_radius,pair_D_same_time_radius,pair_R_same_time_radius,pair_cos_same_time_radius,pair_D_direction,pair_R_direction,pair_cos_direction,meanop_D_temporal,meanop_R_temporal,meanop_cos_temporal,meanop_D_cross_time_radius,meanop_R_cross_time_radius,meanop_cos_cross_time_radius,meanop_D_same_time_radius,meanop_R_same_time_radius,meanop_cos_same_time_radius,meanop_D_direction,meanop_R_direction,meanop_cos_direction,meanop_native_norm,meanop_temporal_norm,meanop_cross_time_radius_norm,meanop_same_time_radius_norm,meanop_direction_norm,pair_R_cross_minus_same,pair_cos_same_minus_cross,convergence_rel_half_mean,convergence_rel_double_mean,numerically_stable_10pct,effective_rank_meanop,anisotropy_s1_over_mean_s,symmetric_fraction_meanop,antisymmetric_fraction_meanop,top4_left_subspace_alignment
43,0,0.001,0.002252492904663086,2.243661642074585,3.2287685871124268,2.956038475036621,2.9098618030548096,3.2289352416992188,3.2287685871124268,2.028717279434204,0.6544251441955566,0.7788805961608887,2.4344406127929688,0.7928182482719421,0.6876643896102905,2.3330328464508057,0.7247397899627686,0.7368441224098206,4.474327087402344,1.3855326175689697,0.03974677994847298,0.5831124782562256,0.22871914505958557,0.9885486364364624,0.7198129892349243,0.277700275182724,0.9705944061279297,0.027611657977104187,0.009966742247343063,0.9999511241912842,3.819220542907715,1.3794243335723877,0.04859436675906181,2.7687060832977295,2.330232620239258,2.4153943061828613,2.7720530033111572,2.7687060832977295,0.0680784285068512,0.04917973279953003,0.00017991535423789173,9.735903586260974e-05,True,8.947211265563965,3.086914300918579,0.9109731912612915,0.4124656915664673,0.9830722808837891
43,1,0.001,0.002252492904663086,2.106769561767578,2.995288372039795,2.973505973815918,3.097951889038086,2.9944498538970947,2.995288372039795,1.7704073190689087,0.5927415490150452,0.7926465272903442,2.3203394412994385,0.7612636685371399,0.7061890959739685,2.3305277824401855,0.7771044373512268,0.6864010095596313,4.126675128936768,1.3776510953903198,0.050673600286245346,0.18919740617275238,0.07863799482584,0.997800886631012,0.328513503074646,0.12841343879699707,0.9948927164077759,0.03641461208462715,0.014811431057751179,0.9998912811279297,3.361527681350708,1.3682596683502197,0.0639326423406601,2.4567906856536865,2.3550665378570557,2.6597063541412354,2.4603049755096436,2.4567906856536865,-0.015840718522667885,-0.019788086414337158,0.00020109380420763046,0.00010619302338454872,True,8.997395515441895,3.063551425933838,0.9114623069763184,0.41138359904289246,0.9972966313362122
43,2,0.001,0.002252492904663086,2.3607428073883057,2.9471468925476074,2.986633062362671,2.9698917865753174,2.9499926567077637,2.9471468925476074,1.6672881841659546,0.5625478625297546,0.8091802597045898,2.3804664611816406,0.8029877543449402,0.6678463220596313,2.283961534500122,0.7727150321006775,0.6875384449958801,4.0506205558776855,1.3745876550674438,0.05494045838713646,0.24360045790672302,0.10240353643894196,0.9948435425758362,0.17470459640026093,0.07269442826509476,0.9973844289779663,0.03141463175415993,0.013105102814733982,0.9999164938926697,3.2700083255767822,1.3656221628189087,0.06753810495138168,2.394519090652466,2.363138198852539,2.4120283126831055,2.39974045753479,2.394519090652466,0.030272720381617546,0.01969212293624878,0.00021070468937978148,0.0001115425257012248,True,8.98913860321045,3.0486483573913574,0.9117144346237183,0.41082456707954407,0.993305504322052
43,3,0.001,0.002252492904663086,2.4432010650634766,2.9610955715179443,2.975289821624756,2.9647984504699707,2.955296516418457,2.9610953330993652,1.7192208766937256,0.5780235528945923,0.7905107736587524,2.429450511932373,0.8183118104934692,0.6546868085861206,2.356090784072876,0.7945653796195984,0.6689742207527161,4.078473091125488,1.3774563074111938,0.05095285922288895,0.2111319899559021,0.08898869156837463,0.9960833787918091,0.181885227560997,0.07650016248226166,0.9970864057540894,0.036237865686416626,0.015209813602268696,0.9998846650123596,3.263697624206543,1.369240641593933,0.06258982419967651,2.38358211517334,2.3615598678588867,2.371577262878418,2.381481647491455,2.3835818767547607,0.02374647930264473,0.014287412166595459,0.000216928543522954,0.00011524324509082362,True,8.987722396850586,3.0682260990142822,0.9102069735527039,0.414153516292572,0.9964195489883423
43,4,0.001,0.002252492904663086,2.476780891418457,2.950080394744873,2.9983904361724854,2.9789483547210693,2.948759078979492,2.950080394744873,1.662796974182129,0.559226930141449,0.8020236492156982,2.462401866912842,0.8291471004486084,0.6463508009910583,2.341142416000366,0.7918316125869751,0.6684433221817017,4.06079626083374,1.3767242431640625,0.05199577659368515,0.19991908967494965,0.08436231315135956,0.9964538216590881,0.18232601881027222,0.0771852508187294,0.9970220923423767,0.03272319957613945,0.013855762779712677,0.999905526638031,3.2362771034240723,1.369078516960144,0.06281197816133499,2.3638360500335693,2.375699281692505,2.360538959503174,2.359570264816284,2.3638360500335693,0.037315450608730316,0.02209252119064331,0.00021706866391468793,0.00011610299407038838,True,9.00294017791748,3.0735270977020264,0.9127143025398254,0.40859824419021606,0.9946116209030151
43,5,0.001,0.002252492904663086,2.5038108825683594,2.9622857570648193,2.9848220348358154,2.9745585918426514,2.9626879692077637,2.9622859954833984,1.681015968322754,0.5637006759643555,0.7936562299728394,2.486485719680786,0.8365393877029419,0.6382269263267517,2.410299777984619,0.8120564222335815,0.6544787883758545,4.085811614990234,1.379407525062561,0.0482633113861084,0.16474923491477966,0.06975454837083817,0.9975889325141907,0.15104849636554718,0.06424852460622787,0.9979395866394043,0.039579182863235474,0.016831008717417717,0.9998605847358704,3.2291274070739746,1.3717321157455444,0.05917556956410408,2.354051113128662,2.3696329593658447,2.3479557037353516,2.34907603263855,2.354051113128662,0.02448304183781147,0.016251862049102783,0.00022173134493641555,0.00011861821985803545,True,8.99305534362793,3.0720508098602295,0.9105985164642334,0.4132920801639557,0.997650682926178
43,6,0.001,0.002252492904663086,2.5193936824798584,2.951719045639038,2.9899065494537354,2.9794182777404785,2.951181650161743,2.951719045639038,1.66569983959198,0.5602660179138184,0.7965245842933655,2.4985930919647217,0.8415162563323975,0.6352561116218567,2.4619240760803223,0.8324565887451172,0.640029788017273,4.070655822753906,1.3792492151260376,0.04851517081260681,0.1430743932723999,0.06077872961759567,0.9983080625534058,0.15966565907001495,0.06833261251449585,0.9976692795753479,0.029023703187704086,0.012438037432730198,0.9999226927757263,3.202883005142212,1.3726961612701416,0.05785255506634712,2.3332788944244385,2.374762773513794,2.339911699295044,2.3336474895477295,2.3332788944244385,0.009059717878699303,0.00477367639541626,0.00022262534184847027,0.00011864987027365714,True,9.012886047363281,3.09330677986145,0.913984477519989,0.4057490825653076,0.9962084293365479
43,7,0.001,0.002252492904663086,2.5413167476654053,2.962435245513916,2.981386661529541,2.9906978607177734,2.9668262004852295,2.962435245513916,1.684074878692627,0.5666805505752563,0.7915463447570801,2.5271964073181152,0.8480212092399597,0.6302521228790283,2.4929323196411133,0.8400626182556152,0.6342241168022156,4.09156608581543,1.3812721967697144,0.04568106308579445,0.1472097784280777,0.06272619962692261,0.9981635212898254,0.12114304304122925,0.051735252141952515,0.9987302422523499,0.044416505843400955,0.019046718254685402,0.9998248219490051,3.1988141536712646,1.3741334676742554,0.05587846785783768,2.3278772830963135,2.3658480644226074,2.355314254760742,2.336076498031616,2.3278772830963135,0.007958629168570042,0.003971993923187256,0.0002272426208946854,0.00012071063974872231,True,8.993292808532715,3.0719356536865234,0.911059558391571,0.41227465867996216,0.9967470169067383
43,8,0.001,0.002252492904663086,2.5551834106445312,2.953150987625122,2.988877773284912,2.9848251342773438,2.9547948837280273,2.953150987625122,1.6455109119415283,0.5530056357383728,0.8013463020324707,2.5594801902770996,0.8611517548561096,0.6190136671066284,2.498894214630127,0.8452244400978088,0.6304017901420593,4.080623626708984,1.3819060325622559,0.044844698160886765,0.14234659075737,0.060796305537223816,0.9985929131507874,0.15372319519519806,0.06629678606987,0.9978570342063904,0.03513047844171524,0.015216895379126072,0.9998858571052551,3.175161123275757,1.3765639066696167,0.05253598093986511,2.306584596633911,2.3761534690856934,2.330840826034546,2.3107142448425293,2.306584596633911,0.01592729240655899,0.011388123035430908,0.0002269402757519856,0.00012105463247280568,True,9.01539421081543,3.1125457286834717,0.9150211811065674,0.40340569615364075,0.9973458051681519
43,9,0.001,0.002252492904663086,2.5761821269989014,2.962127923965454,2.9739274978637695,2.991162061691284,2.9591403007507324,2.962127923965454,1.8043397665023804,0.6076168417930603,0.7714372277259827,2.5738725662231445,0.8636289834976196,0.6152491569519043,2.512789249420166,0.8477613925933838,0.6273708939552307,4.095830917358398,1.3827906847000122,0.04356955364346504,0.15245883166790009,0.06538131833076477,0.9981512427330017,0.16916200518608093,0.07299661636352539,0.9974042773246765,0.058039285242557526,0.02521427534520626,0.9996835589408875,3.1713051795959473,1.3765383958816528,0.052571047097444534,2.303826093673706,2.359856128692627,2.3309640884399414,2.299858331680298,2.303826093673706,0.015867657959461212,0.012121737003326416,0.0002296397287864238,0.00012250564759597182,True,8.988238334655762,3.0715157985687256,0.9115555286407471,0.41117703914642334,0.9960858821868896
