1585,474,292,279,266,296,337,618
260,1696,303,344,289,242,329,364
326,304,1669,321,326,299,270,662
299,272,247,1225,354,352,308,292
276,307,285,317,1211,310,330,312
288,221,370,349,302,1346,299,313
312,294,330,340,286,334,1070,304
326,305,345,330,322,322,301,424
