1812,1281,1132,1036,1259,1018,1051,1183
1074,1749,933,932,1183,1119,1093,1321
1023,1161,1788,960,860,874,1092,1293
1189,1093,822,1425,984,1067,967,1027
1096,1049,973,1080,1430,927,841,1060
882,1197,834,751,812,1699,775,785
795,899,891,779,774,937,1232,1068
425,494,492,468,476,442,456,511
